name,type,district,city,address,phone,website,mapsUrl
Trung tâm Y tế huyện Gò Công Đông (cơ sở 2),unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.3984443,106.7185209"
Trung tâm Y tế huyện Gò Công Tây,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.3404383,106.5791976"
Trung tâm Y tế huyện Hạ Lang,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=22.6872339,106.6762621"
Trung tâm Y tế huyện Hiệp Hoà,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.354303,105.9875811"
Trung tâm Y tế huyện Hoà An,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=22.731469,106.1599105"
Trung tâm Y tế huyện Hoa Lư,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.2965815,105.9524021"
Trung tâm Y tế huyện Hoà Vang,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=16.009734,108.1516407"
Trung tâm Y tế huyện Hoài Ân,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=14.378061,108.9700409"
Trung tâm Y tế huyện Hưng Nguyên,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=18.6721972,105.6250319"
Trung tâm Y tế huyện Hữu Lũng,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.5026872,106.3488962"
Trung tâm Y tế huyện Ia Grai,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=13.9650308,107.8429154"
Trung tâm Y tế huyện Ia Pa,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=13.5304314,108.4594795"
Trung tâm Y tế huyện Kbang,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=14.1414595,108.5995985"
Trung tâm Y tế huyện Kông Chro,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=13.7739215,108.5285456"
Trung tâm Y tế huyện Krông Ana,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=12.4783926,108.0356304"
Trung tâm Y tế huyện Krông Bông,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=12.5144876,108.3381783"
Trung tâm Y tế huyện Krông Búk,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=13.0505434,108.2145402"
Trung tâm Y tế huyện Krông Năng,unclassified,,,16 Đường Lê Duẩn,,,"https://www.google.com/maps/search/?api=1&query=12.9494751,108.3380401"
Trung tâm Y tế huyện Krông Pa,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=13.1882942,108.6833831"
Trung tâm Y tế huyện Krông Pắc,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=12.7062049,108.3012816"
Trung tâm Y tế huyện Kỳ Sơn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=19.3915029,104.1776771"
Trung tâm Y tế huyện Lạng Giang,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.363372,106.2612878"
Trung tâm Y tế huyện Lắk,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=12.4055332,108.1888591"
Trung tâm Y tế huyện Lộc Bình,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.7550478,106.9269565"
Trung tâm Y tế huyện Lục Nam,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.3077555,106.3858977"
Trung tâm Y tế huyện M'Dắk,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=12.7547922,108.7382214"
Trung tâm Y tế huyện Mang Yang,unclassified,,,Đường Tuệ Tĩnh,,,"https://www.google.com/maps/search/?api=1&query=14.0340655,108.2486435"
Trung tâm Y tế huyện Na Rì,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=22.2327674,106.1902019"
Trung tâm Y tế huyện Nam Đàn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=18.695932,105.5045911"
Trung tâm Y tế huyện Nam Giang,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=15.7421908,107.8298477"
Trung tâm Y tế huyện Nam Trà My,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=15.1514954,108.1121653"
Trung tâm Y tế huyện Nam Trực,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.3396196,106.2137183"
Trung tâm Y tế huyện Nậm Pồ,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.808701,102.762497"
Trung tâm Y tế huyện Ngân Sơn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=22.4273584,106.0021004"
Trung tâm Y tế huyện Nghĩa Đàn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=19.3396111,105.4871397"
Trung tâm Y tế huyện Nghĩa Hưng,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.2088144,106.1801171"
Trung tâm Y tế huyện Nghĩa Hưng (cơ sở Nghĩa Bình),unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.0582497,106.1874762"
Trung tâm Y tế huyện Nguyên Bình,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=22.6516787,105.9631056"
Trung tâm Y tế huyện Ninh Hải,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.5986945,109.0294039"
Trung tâm Y tế huyện Nông Sơn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=15.7180126,108.0601518"
Trung tâm Y tế huyện Pác Nặm,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=22.6135971,105.6719608"
Trung tâm Y tế huyện Phú Lương,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.721216,105.7093426"
Trung tâm Y tế huyện Phú Ninh,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=15.5525686,108.418317"
Trung tâm Y tế huyện Phú Tân,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.5967815,105.3512869"
Trung tâm Y tế huyện Phú Thiện,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=13.5186088,108.3052679"
Trung tâm Y tế huyện Phước Sơn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=15.4424372,107.7966812"
Trung tâm Y tế huyện Quế Phong,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=19.6017164,104.9204351"
Trung tâm Y tế huyện Quế Sơn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=15.6763708,108.2374733"
Trung tâm Y tế huyện Quỳ Châu,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=19.5500342,105.1005809"
Trung tâm Y tế huyện Quỳ Hợp,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=19.3263676,105.1881886"
Trung tâm Y tế huyện Sơn Động,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.3325457,106.8441963"
Trung tâm Y tế huyện Sơn Hòa,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=13.0475418,108.9794671"
Trung tâm Y tế huyện Tam Nông,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.2821399,105.2539481"
Trung tâm Y tế huyện Tân Kỳ,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=19.0556858,105.2752742"
Trung tâm Y tế huyện Tân Phú Đông,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.2688213,106.6441399"
Trung tâm Y tế huyện Tân Phước,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.4755543,106.1849316"
Trung tâm Y tế huyện Tân Yên,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.3958322,106.1258609"
Trung tâm Y tế huyện Tây Giang,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=15.8892869,107.4930507"
Trung tâm Y tế huyện Tây Sơn,unclassified,,,Nguyễn Huệ,,,"https://www.google.com/maps/search/?api=1&query=13.9094625,108.9235637"
Trung tâm Y tế huyện Thanh Bình,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.5524479,105.4956739"
Trung tâm Y tế huyện Thăng Bình,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=15.7361707,108.3487443"
Trung tâm Y tế huyện Thoại Sơn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.2587497,105.258809"
Trung tâm Y tế huyện Thống Nhất,public,,,Quốc lộ 20,,,"https://www.google.com/maps/search/?api=1&query=10.9516221,107.1390378"
Trung tâm Y tế huyện Tiên Phước,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=15.4934571,108.2994072"
Trung tâm Y tế huyện Trảng Bom,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.9482414,107.0058996"
Trung tâm Y tế huyện Tri Tôn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.4216932,104.9977497"
Trung tâm Y tế huyện Trực Ninh,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.3221573,106.2698657"
Trung tâm Y tế huyện Tuy Đức,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=12.2125197,107.4769661"
Trung tâm Y tế huyện Tương Dương,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=19.2618174,104.4893422"
Trung tâm Y tế huyện Văn Lãng,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=22.0583833,106.6173101"
Trung tâm Y tế huyện Vân Canh,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=13.6208783,108.9985918"
Trung tâm Y tế huyện Việt Yên,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.2814746,106.0957761"
Trung tâm Y tế huyện Vĩnh Cửu,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.0953109,107.0241106"
Trung tâm Y tế huyện Vĩnh Cửu - cơ sở 2,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.0136219,106.8483429"
Trung tâm Y tế huyện Vĩnh Thạnh,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=14.1116083,108.7815768"
Trung tâm Y tế huyện Võ Nhai,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.7532267,106.0643679"
Trung tâm Y tế huyện Vụ Bản,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.3756724,106.0784283"
Trung tâm Y tế huyện Xuân Lộc,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.9090519,107.3686378"
Trung tâm Y tế huyện Xuân Trường,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.3054842,106.3253938"
Trung tâm Y tế huyện Ý Yên,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.3251016,106.0172557"
Trung tâm Y tế huyện Yên Dũng,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.2027719,106.2479574"
Trung tâm Y tế huyện Yên Khánh,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.1777322,106.0709613"
Trung tâm Y tế huyện Yên Mô,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.1602843,106.0037702"
Trung tâm Y tế huyện Yên Thế,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.4750943,106.1323064"
Trung tâm Y tế Hương Khê,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=18.1744345,105.7060106"
Trung tâm Y tế Hương Sơn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=18.5159811,105.426933"
Trung tâm Y tế Hương Sơn - cơ sở 2,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=18.4573906,105.3063265"
Trung tâm Y tế Hương Thuỷ,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=16.4086368,107.6882873"
Trung tâm Y tế Hương Trà,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=16.5264212,107.4689864"
Trung tâm Y tế Ia H'Drai,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=14.1216871,107.4562257"
Trung tâm Y tế Khoái Châu,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.8421848,105.9790677"
Trung tâm Y tế khu vực Bạc Liêu,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=9.2740406,105.7320865"
Trung tâm Y tế khu vực Bàu Bàng,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.2578041,106.6096962"
Trung tâm Y tế khu vực Bắc Tân Uyên,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.1497513,106.8453889"
Trung tâm Y tế khu vực Bến Cát,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.1614455,106.5947891"
Trung tâm Y tế khu vực Biên Hoà,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.9525208,106.8522011"
Trung tâm Y tế khu vực Bình Thuỷ,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.0735997,105.7445393"
Trung tâm Y tế khu vực Bình Xuyên,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.2733307,105.6515986"
Trung tâm Y tế khu vực Bù Gia Mập,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.9295648,107.0073552"
Trung tâm Y tế khu vực Cái Răng,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=9.9987336,105.7590495"
Trung tâm Y tế khu vực Cam Lộ,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=16.8076705,107.0045443"
Trung tâm Y tế khu vực Cao Lãnh 2,unclassified,,,20 30 Tháng 4,,,"https://www.google.com/maps/search/?api=1&query=10.4386917,105.6996918"
Trung tâm Y tế khu vực Cao Phong,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.7090063,105.3268447"
Trung tâm Y tế khu vực Cẩm Khê,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.4157791,105.1370271"
Trung tâm Y tế khu vực Chiêm Hoá,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=22.1457837,105.2709481"
Trung tâm Y tế Khu vực Chợ Lớn,unclassified,,,642A Nguyễn Trãi,,,"https://www.google.com/maps/search/?api=1&query=10.7541267,106.665782"
Trung tâm Y tế Khu vực Chợ Lớn (Cơ sở 2),unclassified,,,591A Đường Nguyễn Trãi,,,"https://www.google.com/maps/search/?api=1&query=10.7538853,106.6669045"
Trung tâm Y tế khu vực Chơn Thành,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.4318756,106.6381029"
Trung tâm Y tế khu vực Dầu Tiếng,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.2875267,106.3929878"
Trung tâm Y tế khu vực Dĩ An,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.9101691,106.7816616"
Trung tâm Y tế khu vực Di Linh,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.5695067,108.0713196"
Trung tâm Y tế khu vực Đà Bắc,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.8758132,105.2594512"
Trung tâm Y tế khu vực Đạ Huoai,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.5012451,107.4817601"
Trung tâm Y tế khu vực Đakrông,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=16.6977142,106.8803432"
Trung tâm Y tế khu vực Đam Rông,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=12.071798,108.1501466"
Trung tâm Y tế khu vực Đoan Hùng,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.6206569,105.1809622"
Trung tâm Y tế khu vực Đông Hà,unclassified,,,83 Lê Lợi,,,"https://www.google.com/maps/search/?api=1&query=16.8106107,107.109335"
Trung tâm Y tế khu vực Đông Hải,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=9.0322275,105.4227119"
Trung tâm Y tế khu vực Đồng Xoài,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.5355485,106.9109726"
Trung tâm Y tế khu vực Đơn Dương,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.7572671,108.4843394"
Trung tâm Y tế khu vực Đức Trọng,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.7553939,108.3918128"
Trung tâm Y tế khu vực Giá Rai,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=9.2403554,105.4461994"
Trung tâm Y tế khu vực Gio Linh,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=16.9264341,107.0873113"
Trung tâm Y tế khu vực Hạ Hòa,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.5616461,105.0078999"
Trung tâm Y tế khu vực Hải Lăng,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=16.7012436,107.2535005"
Trung tâm Y tế khu vực Hàm Yên,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=22.0373673,105.0414337"
Trung tâm Y tế khu vực Hoà Bình,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=9.279924,105.6202375"
Trung tâm Y tế khu vực Hòa Hưng,unclassified,,,403 Cách Mạng Tháng 8,,,"https://www.google.com/maps/search/?api=1&query=10.7808013,106.675494"
Trung tâm Y tế khu vực Hồ Tràm,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.5384993,107.4129397"
Trung tâm Y tế khu vực Hồng Dân,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=9.5613222,105.4490184"
Trung tâm Y tế khu vực Hớn Quản,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.5775962,106.6092295"
Trung tâm Y tế khu vực Kim Bôi,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.6806171,105.5208157"
Trung tâm Y tế khu vực Lạc Dương,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=12.0082688,108.4074842"
Trung tâm Y tế khu vực Lạc Sơn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.4623224,105.4503329"
Trung tâm Y tế khu vực Lạc Thuỷ,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.4883851,105.7780673"
Trung tâm Y tế khu vực Lâm Bình,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=22.4655885,105.2163954"
Trung tâm Y tế khu vực Lâm Hà,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.785496,108.2585883"
Trung tâm Y tế khu vực Lâm Thao,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.3183898,105.2882793"
Trung tâm Y tế khu vực Lập Thạch,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.4183271,105.4521244"
Trung tâm Y tế khu vực Lộc Ninh,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.8520313,106.5906588"
Trung tâm Y tế khu vực Lục Yên,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=22.1052365,104.7638029"
Trung tâm Y tế khu vực Lương Sơn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.8750676,105.52808"
Trung tâm Y tế khu vực Mai Châu,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.6558295,105.0790795"
Trung tâm Y tế khu vực Mù Cang Chải,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.8485974,104.0932775"
Trung tâm Y tế khu vực Na Hang,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=22.3470755,105.3791672"
Trung tâm Y tế khu vực Nhiêu Lộc,unclassified,,,114-116-118 Trần Quốc Thảo,,,"https://www.google.com/maps/search/?api=1&query=10.7848359,106.683949"
Trung tâm Y tế khu vực Ô Môn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.1141718,105.6229931"
Trung tâm Y tế khu vực Phan Thiết,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.9335495,108.0957972"
Trung tâm Y tế khu vực Phong Điền,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.0026679,105.6604695"
Trung tâm Y tế khu vực Phú Giáo,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.2892008,106.7973809"
Trung tâm Y tế khu vực Phú Mỹ,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.5963299,107.0593865"
Trung tâm Y tế khu vực Phù Ninh,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.4315328,105.2894421"
Trung tâm Y tế khu vực Phú Tân,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=8.8536821,104.8199684"
Trung tâm Y tế khu vực Phúc Yên,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.2543492,105.7118263"
Trung tâm Y tế khu vực Phước Long,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=9.4316388,105.4611835"
Trung tâm Y tế khu vực Quảng Trạch,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=17.8584361,106.433716"
Trung tâm Y tế khu vực Sông Lô,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.4240888,105.4195839"
Trung tâm Y tế khu vực Sơn Dương,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.6944678,105.3956783"
Trung tâm Y tế khu vực Tam Dương,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.3728559,105.5385132"
Trung tâm Y tế khu vực Tam Đảo,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.4027865,105.6114417"
Trung tâm Y tế khu vực Tân Lạc,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.6062346,105.2825271"
Trung tâm Y tế khu vực Tân Sơn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.2143685,105.0141479"
Trung tâm Y tế khu vực Tân Uyên,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.0856347,106.7808929"
Trung tâm Y tế khu vực Thanh Ba,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.4895578,105.1438826"
Trung tâm Y tế khu vực Thanh Sơn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.2197434,105.1801706"
Trung tâm Y tế khu vực Thanh Thuỷ,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.17821,105.284724"
Trung tâm Y tế khu vực Thốt Nốt,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.2656169,105.5406431"
Trung tâm Y tế khu vực Thới Bình,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=9.3558927,105.0994439"
Trung tâm Y tế khu vực Thới Lai,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.0666929,105.5474487"
Trung tâm Y tế khu vực Thủ Dầu Một,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.9781083,106.6542386"
Trung tâm Y tế khu vực Thuận An,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.9084931,106.7025838"
Trung tâm Y tế khu vực Trạm Tấu,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.4708062,104.3762318"
Trung tâm Y tế khu vực Trấn Yên,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.761428,104.8299238"
Trung tâm Y tế khu vực Triệu Phong,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=16.7654251,107.1655497"
Trung tâm Y tế khu vực Triệu Phong - cơ sở 2,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=16.840553,107.1877118"
Trung tâm Y tế khu vực Tuyên Quang,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.8174648,105.2169371"
Trung tâm Y tế khu vực U Minh,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=9.4104661,104.965713"
Trung tâm Y tế khu vực Văn Chấn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.4766794,104.7364405"
Trung tâm Y tế khu vực Văn Yên,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.8808369,104.6808583"
Trung tâm Y tế khu vực Vĩnh Lợi,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=9.3582084,105.7078048"
Trung tâm Y tế khu vực Vĩnh Thạnh,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.2206603,105.387794"
Trung tâm Y tế khu vực Vĩnh Tường,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.2198741,105.5188216"
Trung tâm Y tế khu vực Vĩnh Yên,unclassified,,,2 Đường Phạm Văn Đồng,,,"https://www.google.com/maps/search/?api=1&query=21.310462,105.5892729"
Trung tâm Y tế khu vực Yên Bái,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.7075245,104.8784591"
Trung tâm Y tế khu vực Yên Lạc,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.2308964,105.572584"
Trung tâm Y tế khu vực Yên Lập,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.3473689,105.0527011"
Trung tâm Y tế khu vực Yên Sơn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.7846694,105.220688"
Trung tâm Y tế khu vực Yên Thủy,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.3888972,105.6277138"
Trung tâm Y tế Kiến An,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.8130922,106.6262968"
Trung tâm Y tế Kim Bảng,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.5800599,105.8668856"
Trung tâm Y tế Kim Thành,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.9646055,106.5006566"
Trung tâm Y tế Kinh Môn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.9943904,106.5474894"
Trung tâm Y tế Kon Plông,unclassified,,,Quốc lộ 24,,,"https://www.google.com/maps/search/?api=1&query=14.597239,108.2938771"
Trung tâm Y tế Lai Châu,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=22.4066007,103.4306307"
Trung tâm Y tế Lê Chân,unclassified,,,169 Tô Hiệu,,,"https://www.google.com/maps/search/?api=1&query=20.8508217,106.6804252"
Trung tâm Y tế Lý Nhân,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.56894,106.0295752"
Trung tâm Y tế Minh Long,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=14.9334799,108.7051155"
Trung tâm Y tế Mộ Đức,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=14.9884901,108.8760093"
Trung tâm Y tế Mường Ảng,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.5192677,103.2178231"
Trung tâm Y tế Mường Lay,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=22.0185836,103.1576863"
Trung tâm Y tế Mường Tè,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=22.386168,102.7915708"
Trung tâm Y tế Mỹ Hào,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.9229946,106.0954488"
Trung tâm Y tế Mỹ Lộc,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.4432125,106.1226406"
Trung tâm Y tế Nam Định,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.4415664,106.1923568"
Trung tâm Y tế Nam Sách,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.9950085,106.3339166"
Trung tâm Y tế Nậm Nhùn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=22.1476084,102.9998343"
Trung tâm Y tế Nghĩa Hành,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=15.0418838,108.7747823"
Trung tâm Y tế Ninh Giang,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.7291586,106.3948496"
Trung tâm Y tế Phong Điền,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=16.5858159,107.3667163"
Trung tâm Y tế Phố Hiến,unclassified,,,Đường Trưng Nhị,,,"https://www.google.com/maps/search/?api=1&query=20.6480911,106.0548481"
Trung tâm Y tế Phù Cát,unclassified,,,12 Đường 3 Tháng 2,,,"https://www.google.com/maps/search/?api=1&query=14.0071648,109.0606154"
